account_id,customer,industry,regime_state,previous_mrr,current_mrr
470,Account 000470,Media,growth,73.1743650700,50.0000000000
471,Account 000471,Health,growth,69.7800636500,85.1560577700
472,Account 000472,Consulting,stable,151.1718666000,163.0749381000
473,Account 000473,Retail,growth,242.1984077000,240.5301016000
474,Account 000474,Fintech,growth,50.7432373800,53.7240421900
475,Account 000475,Consulting,stable,232.2128616000,207.6007443000
476,Account 000476,Health,stable,2862.7303780000,1733.9398060000
477,Account 000477,Energy,decline,127.8739656000,158.3619186000
478,Account 000478,EdTech,decline,132.0836251000,139.3774146000
479,Account 000479,SaaS,decline,61.3559613800,60.8488959900
480,Account 000480,EdTech,stable,288.3549811000,303.6070217000
481,Account 000481,Manufacturing,growth,121.9363370000,123.9492601000
482,Account 000482,Consulting,decline,472.7427620000,431.0940129000
483,Account 000483,Manufacturing,growth,62.7023787200,79.9468521200
484,Account 000484,EdTech,decline,52.6876552600,54.6741240600
485,Account 000485,Logistics,stable,257.8970721000,310.9693739000
486,Account 000486,EdTech,stable,207.1221653000,266.7811867000
487,Account 000487,Consulting,growth,226.1697909000,218.2252231000
488,Account 000488,Retail,growth,9712.6736120000,10463.9218200000
489,Account 000489,Retail,decline,59.5120259100,69.6734966700
490,Account 000490,Health,decline,54.4624337100,53.6393083100
491,Account 000491,Consulting,stable,93.1871977500,86.5697761600
492,Account 000492,Logistics,stable,201.1804804000,224.0891755000
493,Account 000493,Energy,stable,159.3447141000,175.3999393000
494,Account 000494,Media,growth,218.8961373000,273.0580764000
495,Account 000495,Fintech,growth,163.2715889000,150.6729911000
496,Account 000496,Energy,stable,74.8270444500,98.2621826800
497,Account 000497,Manufacturing,growth,58.6832542400,69.3803779200
498,Account 000498,Manufacturing,decline,217.1964628000,191.0338460000
499,Account 000499,Manufacturing,stable,3434.5788440000,3086.3637030000
500,Account 000500,SaaS,growth,260.4246752000,330.0139205000
501,Account 000501,Energy,growth,149.0963946000,173.1388069000
502,Account 000502,Manufacturing,decline,291.8792679000,297.8410506000
503,Account 000503,Media,stable,171.0217029000,204.3546283000
504,Account 000504,SaaS,stable,150.8545400000,187.2583259000
505,Account 000505,EdTech,decline,1654.8584220000,1323.6688170000
506,Account 000506,Retail,growth,110.6598569000,108.7280820000
507,Account 000507,Energy,stable,147.8876905000,185.3335175000
508,Account 000508,Fintech,stable,1768.0112560000,2142.3715970000
509,Account 000509,Health,decline,138.6487099000,147.0371567000
510,Account 000510,Retail,stable,116.8963985000,133.4160087000
511,Account 000511,Energy,growth,264.1319247000,167.0516489000
512,Account 000512,Retail,growth,550.8998749000,696.1242079000
513,Account 000513,SaaS,growth,291.6353336000,295.2005716000
514,Account 000514,Logistics,decline,338.7351336000,427.8374203000
515,Account 000515,SaaS,stable,117.5621881000,148.0159279000
516,Account 000516,SaaS,growth,130.7763065000,78.1250597600
517,Account 000517,Media,growth,446.4889951000,534.8950913000
518,Account 000518,Energy,growth,9988.2713780000,11921.7042400000
519,Account 000519,Health,growth,289.4138672000,398.8629453000
520,Account 000520,Consulting,growth,65.7549629200,77.2385273700
521,Account 000521,Health,stable,50.0000000000,60.1659217300
522,Account 000522,EdTech,stable,2887.0802290000,2799.7062160000
523,Account 000523,EdTech,stable,68.6434603800,149.5139218000
524,Account 000524,Fintech,stable,77.7109729300,81.1821526000
525,Account 000525,Energy,growth,203.1717956000,187.8250502000
526,Account 000526,Consulting,decline,50.0000000000,50.0000000000
527,Account 000527,Energy,stable,50.0000000000,56.5680368900
528,Account 000528,Energy,stable,68.7671866700,77.4296834000
529,Account 000529,Energy,decline,64.5093465700,72.5861327700
530,Account 000530,SaaS,growth,62.4784047000,50.0000000000
531,Account 000531,Logistics,growth,484.2763682000,482.7187462000
532,Account 000532,Logistics,growth,3618.7012910000,3967.5393970000
533,Account 000533,Health,growth,78.2265907700,74.9321511100
534,Account 000534,Consulting,stable,628.5381722000,852.4208186000
535,Account 000535,SaaS,stable,47794.6379100000,52435.6943500000
536,Account 000536,SaaS,decline,232.2324128000,187.0763546000
537,Account 000537,SaaS,growth,91.8959286900,89.9913046600
538,Account 000538,Retail,stable,71.2231514400,84.6124326000
539,Account 000539,Consulting,growth,71.1290649500,100.1108002000
540,Account 000540,Retail,stable,3219.4219400000,3434.7873230000
541,Account 000541,Health,stable,604.7609096000,676.1970487000
542,Account 000542,Fintech,decline,59.7676812600,65.2672056300
543,Account 000543,Energy,growth,906.9145790000,986.9187276000
544,Account 000544,Consulting,growth,165.4002556000,215.3308291000
545,Account 000545,Energy,decline,50.0000000000,56.0550252900
546,Account 000546,Consulting,stable,64.4282291100,68.5990938000
547,Account 000547,Media,decline,94.6183351600,123.6116811000
548,Account 000548,Fintech,stable,59.3042044900,62.3191213800
549,Account 000549,Retail,stable,53.7963849000,60.2204538800
550,Account 000550,Logistics,stable,237.4662603000,283.9360487000
551,Account 000551,Energy,decline,121.2721635000,150.5180702000
552,Account 000552,Health,stable,50.0000000000,62.6360928900
553,Account 000553,Energy,decline,56.7746968800,63.4225799600
554,Account 000554,Health,growth,122.0601844000,141.8283446000
555,Account 000555,Fintech,growth,53.9549583800,64.6157455500
556,Account 000556,Media,decline,67.6951533800,64.5577552000
557,Account 000557,Energy,growth,59.9207374400,73.5268511100
558,Account 000558,Fintech,growth,50.0000000000,54.6653044600
559,Account 000559,Logistics,stable,122.4780670000,119.1943639000
560,Account 000560,Manufacturing,growth,176.1911990000,216.2211043000
561,Account 000561,Energy,growth,165.4817820000,193.5560309000
562,Account 000562,EdTech,stable,223.6448743000,260.8740711000
563,Account 000563,SaaS,growth,252.3604427000,247.3209483000
564,Account 000564,EdTech,decline,879.6361848000,877.4830407000
565,Account 000565,Consulting,stable,63.5964038400,72.4677078900
566,Account 000566,Media,stable,95.0240005700,111.4465177000
567,Account 000567,Media,stable,150.0067015000,165.6298963000
568,Account 000568,Health,decline,152.9520580000,157.7246624000
569,Account 000569,Consulting,stable,78.4248193100,50.0000000000
570,Account 000570,Manufacturing,stable,1161.0788600000,1636.3581020000
571,Account 000571,Manufacturing,stable,139.9882118000,159.3286834000
572,Account 000572,Consulting,growth,58.7130142500,54.7175278500
573,Account 000573,Consulting,decline,50.0000000000,50.0000000000
574,Account 000574,SaaS,stable,174.8961800000,215.9523339000
575,Account 000575,EdTech,stable,1082.4036560000,1481.4943590000
576,Account 000576,Media,growth,88.7828866900,98.0273762400
577,Account 000577,EdTech,stable,17665.5091600000,23716.0650200000
578,Account 000578,Logistics,growth,59.3104235900,50.0000000000
579,Account 000579,SaaS,growth,77.1401157500,94.6601594900
580,Account 000580,Energy,decline,899.0844833000,2088.7151460000
581,Account 000581,Fintech,growth,162.7594840000,170.1785794000
582,Account 000582,Logistics,stable,50.0000000000,51.8927582700
583,Account 000583,EdTech,stable,57.3220268200,61.4817238000
584,Account 000584,Consulting,growth,79.2930490000,98.4576174500
585,Account 000585,Media,decline,130.4040901000,50.0000000000
586,Account 000586,Media,stable,297.3288819000,461.2343443000
587,Account 000587,SaaS,growth,163.9592835000,200.0396975000
588,Account 000588,Logistics,decline,50.9681434600,50.2479724800
589,Account 000589,Retail,growth,56.6612715700,57.9774941300
590,Account 000590,Health,decline,50.0000000000,58.2475787100
591,Account 000591,Retail,stable,1820.9314080000,2076.4622750000
592,Account 000592,Fintech,stable,172.5454641000,212.8404570000
593,Account 000593,Media,growth,70.8926249000,64.8636623300
594,Account 000594,Consulting,stable,167.1097784000,199.0303086000
595,Account 000595,EdTech,stable,82.1361163000,88.1436512500
596,Account 000596,Media,stable,116.3985226000,139.1761827000
597,Account 000597,SaaS,decline,508.9105593000,630.8845695000
598,Account 000598,Consulting,stable,59.0006436400,50.0000000000
599,Account 000599,Fintech,growth,67.5047428000,81.4696662700
600,Account 000600,Manufacturing,growth,101.0165617000,111.2850020000
601,Account 000601,Manufacturing,stable,70.3354589600,65.7978220200
602,Account 000602,Retail,stable,75.0989738900,103.4944498000
603,Account 000603,Consulting,stable,78.8437192200,102.0061558000
604,Account 000604,SaaS,decline,113.8941962000,114.9584963000
605,Account 000605,Retail,growth,50.0000000000,59.9374553700
606,Account 000606,Health,growth,163.4219984000,158.5919402000
607,Account 000607,SaaS,stable,69.1442899000,27.7081673100
608,Account 000608,Media,stable,59.2792937800,50.0000000000
609,Account 000609,Retail,growth,240.7692435000,144.5023158000
610,Account 000610,Logistics,stable,176.3261766000,219.2713908000
611,Account 000611,Media,stable,107.8326299000,130.2130020000
612,Account 000612,Manufacturing,growth,114.3304503000,97.4184058200
613,Account 000613,Logistics,decline,94.8994125900,117.1740624000
614,Account 000614,Energy,decline,125.0766608000,151.1251295000
615,Account 000615,Fintech,decline,187.2328775000,247.2433322000
616,Account 000616,Consulting,stable,89.8141725200,110.1699381000
617,Account 000617,Energy,growth,380.2315471000,386.5288301000
618,Account 000618,Consulting,stable,155.2094892000,176.4460634000
619,Account 000619,EdTech,growth,99.4512810000,112.1769861000
620,Account 000620,SaaS,stable,60.7203555000,50.0000000000
621,Account 000621,SaaS,stable,50.0000000000,50.0000000000
622,Account 000622,Media,stable,79.4845437300,104.4782360000
623,Account 000623,Manufacturing,stable,338.4774593000,50.0000000000
624,Account 000624,Consulting,stable,50.0000000000,51.5469444800
625,Account 000625,Energy,growth,615.1881084000,690.0896310000
626,Account 000626,SaaS,stable,142.0713320000,173.5769853000
627,Account 000627,Consulting,stable,50.0000000000,54.2170727000
628,Account 000628,Consulting,stable,117.3314708000,86.6122529100
629,Account 000629,Consulting,growth,87.6954730600,86.9859839700
630,Account 000630,Consulting,stable,50.8420603700,50.0000000000
631,Account 000631,Media,growth,267.6696684000,369.9341845000
632,Account 000632,Logistics,stable,117.2307852000,124.9101850000
633,Account 000633,Consulting,stable,52.8506372300,57.2898874500
634,Account 000634,Health,decline,89.0048695400,60.2183079100
635,Account 000635,SaaS,stable,56.9917353800,71.6562614300
636,Account 000636,Retail,stable,95.5224033500,119.2654266000
637,Account 000637,Fintech,decline,50.0000000000,58.2514408400
638,Account 000638,Retail,growth,70.5155662800,69.8071987400
639,Account 000639,Manufacturing,stable,50.0000000000,53.8504991600
640,Account 000640,Consulting,stable,128.7187611000,50.0000000000
641,Account 000641,Retail,stable,76.5247826000,86.2610042900
642,Account 000642,Consulting,stable,118.9959883000,117.2400209000
643,Account 000643,Health,growth,266.3113513000,325.3852879000
644,Account 000644,SaaS,stable,329.5303917000,328.5682296000
645,Account 000645,Manufacturing,stable,69.6059794600,65.2656742800
646,Account 000646,Fintech,growth,71.1988530900,61.5411437500
647,Account 000647,Health,stable,301.7915574000,263.7425270000
648,Account 000648,EdTech,decline,75.9400608800,78.1450085100
649,Account 000649,EdTech,stable,56.3394906100,55.1424170800
650,Account 000650,Health,growth,202.2322694000,171.3232089000
651,Account 000651,Retail,stable,163.2684467000,135.1174097000
652,Account 000652,Health,decline,111.0556234000,103.9410106000
653,Account 000653,Retail,stable,1534.9050940000,1700.3849680000
654,Account 000654,Retail,stable,82.4981638900,80.6123146800
655,Account 000655,Health,growth,52.0595250100,50.0000000000
656,Account 000656,Energy,stable,183.8752313000,238.7715533000
657,Account 000657,Energy,stable,50.0000000000,50.0000000000
658,Account 000658,Logistics,growth,543.5517293000,683.8908879000
659,Account 000659,Health,stable,155.0633951000,167.3096037000
660,Account 000660,Fintech,stable,52.7607162200,65.6212609900
661,Account 000661,Energy,growth,146.9115858000,147.7765137000
662,Account 000662,Manufacturing,stable,142.0933449000,146.7549942000
663,Account 000663,Logistics,stable,93.5428764200,106.2182886000
664,Account 000664,Health,stable,166.0085300000,210.2595536000
665,Account 000665,Logistics,stable,50.0000000000,62.1970490200
666,Account 000666,Manufacturing,growth,50.0000000000,50.0000000000
667,Account 000667,Manufacturing,decline,50.0000000000,55.9961230400
668,Account 000668,Manufacturing,decline,381.2459230000,525.2456374000
669,Account 000669,Energy,growth,63.7106606500,67.2407436900
670,Account 000670,SaaS,growth,365.5311861000,322.6193463000
671,Account 000671,SaaS,growth,57.2693772400,71.7137717300
672,Account 000672,EdTech,growth,67.3279782000,72.1131673200
673,Account 000673,SaaS,stable,50.0000000000,50.0000000000
674,Account 000674,Consulting,stable,356.0314387000,234.7999611000
675,Account 000675,Energy,growth,572.8645262000,807.9296901000
676,Account 000676,Health,stable,97.1886499600,79.4244717600
677,Account 000677,Fintech,stable,52.6976630800,58.7531317300
678,Account 000678,Retail,stable,153.8469689000,195.7597604000
679,Account 000679,Energy,decline,217.5220332000,249.4478647000
680,Account 000680,Logistics,decline,59.8716574100,64.2934708900
681,Account 000681,Retail,growth,52.3649139800,50.0000000000
682,Account 000682,Logistics,stable,105.8019342000,50.0000000000
683,Account 000683,Health,stable,194.9543317000,137.2422080000
684,Account 000684,Manufacturing,decline,589.7320144000,597.7690403000
685,Account 000685,Health,growth,110.5275981000,132.7445357000
686,Account 000686,EdTech,decline,65.2349063600,50.0000000000
687,Account 000687,Consulting,growth,59.5236833400,63.9743039700
688,Account 000688,Energy,growth,113.8631677000,124.1596241000
689,Account 000689,Fintech,growth,64.3290223200,50.0000000000
690,Account 000690,Energy,stable,98.1840224300,106.1177911000
691,Account 000691,Retail,stable,162.0820255000,200.1882436000
692,Account 000692,EdTech,decline,67.7822941500,50.0000000000
693,Account 000693,Media,stable,482.4270358000,672.7534310000
694,Account 000694,Fintech,stable,50.0000000000,50.0000000000
695,Account 000695,Health,decline,50.0000000000,50.0000000000
696,Account 000696,SaaS,stable,65.9217527300,67.0149306800
697,Account 000697,Retail,growth,88.3082562000,119.3386370000
698,Account 000698,Manufacturing,stable,78.1484841600,50.0000000000
699,Account 000699,Fintech,stable,62.3948659300,53.3017097100
700,Account 000700,Logistics,growth,265.1115331000,321.5403722000
701,Account 000701,Media,growth,50.0000000000,62.6589669700
702,Account 000702,Retail,stable,99.5143559000,125.4690994000
703,Account 000703,SaaS,growth,93.5115914300,68.9101886000
704,Account 000704,Consulting,stable,57.4431067300,64.0877611800
705,Account 000705,Health,decline,99.0626866300,181.3821719000
706,Account 000706,Health,decline,101.6217977000,110.3908316000
707,Account 000707,EdTech,stable,121.3620042000,140.6295780000
708,Account 000708,Retail,growth,61.5560196200,50.0000000000
709,Account 000709,Fintech,growth,204.6516670000,225.4161331000
