account_id,month,company_size,industry,contract_type,discount_pct,regime_state,active_users,usage_growth,feature_adoption_rate,error_rate,tickets_count,ticket_growth,payment_delay_flag,current_mrr,next_month_mrr,previous_month,previous_mrr,previous_active_users,previous_feature_adoption_rate,previous_error_rate,previous_tickets_count,previous_discount_pct,mrr_change,mrr_change_pct,absolute_mrr_change,change_direction,active_users_change,active_users_change_pct,feature_adoption_change,error_rate_change,tickets_change,tickets_change_pct,discount_change,transaction_id,timestamp,transaction_type,amount,reason_code,transaction_count,transaction_ids,transaction_timestamps,transaction_types,transaction_amounts,reason_codes,transaction_amount_total,transaction_reconciliation_diff,positive_transaction_amount,negative_transaction_amount,new_arr_amount,expansion_amount,contraction_amount,churn_amount,sla_credit_amount,refund_amount,usage_overage_amount,new_arr_share,expansion_share,contraction_share,churn_share,sla_credit_share,refund_share,usage_overage_share,largest_transaction_id,largest_transaction_timestamp,largest_transaction_type,largest_transaction_amount,largest_transaction_reason_code,largest_positive_transaction_amount,largest_negative_transaction_amount,primary_transaction_type,primary_reason_code,primary_driver_amount,primary_driver_share,secondary_transaction_type,secondary_reason_code,secondary_driver_amount,secondary_driver_share,change_classification,usage_signal,adoption_signal,reliability_signal,support_signal,payment_signal,usage_growth_driver_flag,feature_adoption_driver_flag,error_rate_driver_flag,ticket_growth_driver_flag,payment_delay_driver_flag,discount_driver_flag,variance_score,variance_rank,material_variance_flag,account_contribution_to_total_change,account_contribution_pct,company_size_mrr_change,company_size_contribution_pct,industry_mrr_change,industry_contribution_pct,contract_type_mrr_change,contract_type_contribution_pct,prior_3m_avg_mrr,prior_3m_avg_change,prior_3m_avg_change_pct,prior_3m_max_change,prior_3m_min_change,change_vs_prior_3m_avg,historical_change_label,churn_flag,churn_reason_code,driver_summary,evidence_summary
ACC-0019,3,Mid-Market,Real Estate,Annual,0.1741,stable,67.4274,0.08599,0.05,0.02,0,,0,8845.79,8845.79,,,,,,,0.1741,0,0,0,increase,,,,,,,,INV-2025-03-008,2025-03-08T10:00:00,New_ARR,8845.79,New_Logo_Signed,1,"[""INV-2025-03-008""]","[""2025-03-08T10:00:00""]","[""New_ARR""]",[8845.79],"[""New_Logo_Signed""]",8845.79,0,8845.79,0,8845.79,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2025-03-008,2025-03-08T10:00:00,New_ARR,8845.79,New_Logo_Signed,8845.79,0,New_ARR,New_Logo_Signed,8845.79,1,,,0,0,New_ARR,positive,unknown,unknown,unknown,stable,True,False,False,False,False,False,0,12,False,0,0,1705.17,0.2319028417,0,0,3436.72,0.4673933591,,,,,,,insufficient_history,False,,"New_ARR +8,845.7900","1 transactions; largest INV-2025-03-008 +8,845.7900 (New_Logo_Signed)"
ACC-0024,3,SMB,Healthcare,Multi-Year,0.1719,stable,5.667,-0.043192,0.05,0.02,0,,1,823.61,823.61,,,,,,,0.1719,0,0,0,increase,,,,,,,,INV-2025-03-009,2025-03-13T10:00:00,New_ARR,823.61,New_Logo_Signed,1,"[""INV-2025-03-009""]","[""2025-03-13T10:00:00""]","[""New_ARR""]",[823.61],"[""New_Logo_Signed""]",823.61,0,823.61,0,823.61,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2025-03-009,2025-03-13T10:00:00,New_ARR,823.61,New_Logo_Signed,823.61,0,New_ARR,New_Logo_Signed,823.61,1,,,0,0,New_ARR,negative,unknown,unknown,unknown,negative,True,False,False,False,True,False,0,13,False,0,0,2211.06,0.3007037992,0,0,2211.06,0.3007037992,,,,,,,insufficient_history,False,,New_ARR +823.6100,1 transactions; largest INV-2025-03-009 +823.6100 (New_Logo_Signed)
ACC-0028,3,SMB,Education,Monthly,0.0925,stable,11.7266,0.047367,0.05,0.02,0,,0,2077.65,2452.4,,,,,,,0.0925,0,0,0,increase,,,,,,,,INV-2025-03-010,2025-03-19T10:00:00,New_ARR,2077.65,New_Logo_Signed,1,"[""INV-2025-03-010""]","[""2025-03-19T10:00:00""]","[""New_ARR""]",[2077.65],"[""New_Logo_Signed""]",2077.65,0,2077.65,0,2077.65,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2025-03-010,2025-03-19T10:00:00,New_ARR,2077.65,New_Logo_Signed,2077.65,0,New_ARR,New_Logo_Signed,2077.65,1,,,0,0,New_ARR,positive,unknown,unknown,unknown,stable,True,False,False,False,False,False,0,14,False,0,0,2211.06,0.3007037992,4146,0.5638553234,1705.17,0.2319028417,,,,,,,insufficient_history,False,,"New_ARR +2,077.6500","1 transactions; largest INV-2025-03-010 +2,077.6500 (New_Logo_Signed)"
ACC-0030,3,SMB,Education,Multi-Year,0.0329,stable,11.956,0.004075,0.072455,0.018232,1,0,0,1123.64,1123.64,2,1123.64,12.4729,0.066063,0.010206,1,0.0329,0,0,0,increase,-0.5169,-0.0414418459,0.006392,0.008026,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,stable,stable,stable,False,False,False,False,False,False,0,15,False,0,0,2211.06,0.3007037992,4146,0.5638553234,2211.06,0.3007037992,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0033,3,Mid-Market,Real Estate,Monthly,0.1922,stable,20.9059,-0.021365,0.05,0.02,0,,0,3356.52,3453.49,,,,,,,0.1922,0,0,0,increase,,,,,,,,INV-2025-03-011,2025-03-13T10:00:00,New_ARR,3356.52,New_Logo_Signed,1,"[""INV-2025-03-011""]","[""2025-03-13T10:00:00""]","[""New_ARR""]",[3356.52],"[""New_Logo_Signed""]",3356.52,0,3356.52,0,3356.52,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2025-03-011,2025-03-13T10:00:00,New_ARR,3356.52,New_Logo_Signed,3356.52,0,New_ARR,New_Logo_Signed,3356.52,1,,,0,0,New_ARR,negative,unknown,unknown,unknown,stable,True,False,False,False,False,False,0,16,False,0,0,1705.17,0.2319028417,0,0,1705.17,0.2319028417,,,,,,,insufficient_history,False,,"New_ARR +3,356.5200","1 transactions; largest INV-2025-03-011 +3,356.5200 (New_Logo_Signed)"
ACC-0037,3,SMB,Technology,Multi-Year,0.1992,stable,8.4866,0.103954,0.05,0.02,0,,0,768.94,768.94,,,,,,,0.1992,0,0,0,increase,,,,,,,,INV-2025-03-012,2025-03-07T10:00:00,New_ARR,768.94,New_Logo_Signed,1,"[""INV-2025-03-012""]","[""2025-03-07T10:00:00""]","[""New_ARR""]",[768.94],"[""New_Logo_Signed""]",768.94,0,768.94,0,768.94,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2025-03-012,2025-03-07T10:00:00,New_ARR,768.94,New_Logo_Signed,768.94,0,New_ARR,New_Logo_Signed,768.94,1,,,0,0,New_ARR,positive,unknown,unknown,unknown,stable,True,False,False,False,False,False,0,17,False,0,0,2211.06,0.3007037992,3436.72,0.4673933591,2211.06,0.3007037992,,,,,,,insufficient_history,False,,New_ARR +768.9400,1 transactions; largest INV-2025-03-012 +768.9400 (New_Logo_Signed)
ACC-0043,3,SMB,Media,Annual,0.0855,stable,3.0456,-0.048381,0.063932,0.020075,2,1,0,465.54,504.45,2,465.54,4.6005,0.04528,0.024457,1,0.0855,0,0,0,increase,-1.5549,-0.3379850016,0.018652,-0.004382,1,1,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,positive,stable,stable,stable,True,True,False,False,False,False,0,18,False,0,0,2211.06,0.3007037992,0,0,3436.72,0.4673933591,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0049,3,SMB,Manufacturing,Monthly,0.0557,stable,4.6772,0.092265,0.05,0.02,0,,0,1072.52,1072.52,,,,,,,0.0557,0,0,0,increase,,,,,,,,INV-2025-03-013,2025-03-06T10:00:00,New_ARR,1072.52,New_Logo_Signed,1,"[""INV-2025-03-013""]","[""2025-03-06T10:00:00""]","[""New_ARR""]",[1072.52],"[""New_Logo_Signed""]",1072.52,0,1072.52,0,1072.52,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2025-03-013,2025-03-06T10:00:00,New_ARR,1072.52,New_Logo_Signed,1072.52,0,New_ARR,New_Logo_Signed,1072.52,1,,,0,0,New_ARR,positive,unknown,unknown,unknown,stable,True,False,False,False,False,False,0,19,False,0,0,2211.06,0.3007037992,0,0,1705.17,0.2319028417,,,,,,,insufficient_history,False,,"New_ARR +1,072.5200","1 transactions; largest INV-2025-03-013 +1,072.5200 (New_Logo_Signed)"
ACC-0059,3,SMB,Fintech,Monthly,0.095,stable,7.5041,-0.026334,0.05,0.02,0,,0,1211.77,1211.77,,,,,,,0.095,0,0,0,increase,,,,,,,,INV-2025-03-014,2025-03-03T10:00:00,New_ARR,1211.77,New_Logo_Signed,1,"[""INV-2025-03-014""]","[""2025-03-03T10:00:00""]","[""New_ARR""]",[1211.77],"[""New_Logo_Signed""]",1211.77,0,1211.77,0,1211.77,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2025-03-014,2025-03-03T10:00:00,New_ARR,1211.77,New_Logo_Signed,1211.77,0,New_ARR,New_Logo_Signed,1211.77,1,,,0,0,New_ARR,negative,unknown,unknown,unknown,stable,True,False,False,False,False,False,0,20,False,0,0,2211.06,0.3007037992,0,0,1705.17,0.2319028417,,,,,,,insufficient_history,False,,"New_ARR +1,211.7700","1 transactions; largest INV-2025-03-014 +1,211.7700 (New_Logo_Signed)"
ACC-0060,3,Mid-Market,Education,Monthly,0.0488,growth,60.8196,0.111675,0.061308,0.020901,1,inf,0,13935.43,14688.86,2,12230.26,54.3951,0.068301,0.014231,0,0.0488,1705.17,0.13942222,1705.17,increase,6.4245,0.1181080649,-0.006993,0.00667,1,inf,0,INV-2025-03-015,2025-03-07T10:00:00,Expansion,1138.11,Feature_Upgrade,2,"[""INV-2025-03-015"", ""INV-2025-03-016""]","[""2025-03-07T10:00:00"", ""2025-03-12T10:00:00""]","[""Expansion"", ""Usage_Overage""]","[1138.11, 567.06]","[""Feature_Upgrade"", ""Usage_Above_Commit""]",1705.17,0,1705.17,0,0,1138.11,0,0,0,0,567.06,0,0.6674466475,0,0,0,0,0.3325533525,INV-2025-03-015,2025-03-07T10:00:00,Expansion,1138.11,Feature_Upgrade,1138.11,0,Expansion,Feature_Upgrade,1138.11,0.6674466475,Usage_Overage,Usage_Above_Commit,567.06,0.3325533525,Mixed,positive,stable,stable,stable,stable,True,False,False,False,False,False,0.4998185289,3,True,1705.17,0.2319028417,1705.17,0.2319028417,4146,0.5638553234,1705.17,0.2319028417,,,,,,,insufficient_history,False,,"Expansion +1,138.1100; Usage_Overage +567.0600","2 transactions; largest INV-2025-03-015 +1,138.1100 (Feature_Upgrade)"
ACC-0070,3,Enterprise,Technology,Annual,0.1814,stable,486.6838,-0.035222,0.078405,0.01138,0,,0,82488.71,82488.71,2,82488.71,486.282,0.060863,0.016403,0,0.1814,0,0,0,increase,0.4018,0.0008262695,0.017542,-0.005023,0,,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,positive,stable,stable,stable,True,True,False,False,False,False,0,21,False,0,0,3436.72,0.4673933591,3436.72,0.4673933591,3436.72,0.4673933591,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0001,4,Enterprise,Technology,Annual,0.049,stable,350.5022,0.058434,0.088352,0.011718,2,1,0,45436.72,45436.72,3,45436.72,351.3276,0.080135,0.013578,1,0.049,0,0,0,increase,-0.8254,-0.0023493742,0.008217,-0.00186,1,1,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,9,False,0,0,19832.75,1.0169957813,0,0,20230.49,1.0373913342,43145.5733333333,1145.5733333333,0.0272755556,3436.72,0,-1145.5733333333,normal,False,,No driver activity this period.,0 transactions
ACC-0002,4,Enterprise,Healthcare,Annual,0.0064,growth,257.648,0.032004,0.054709,0.08112,4,0.3333333333,0,77832.75,77832.75,3,58000,247.2617,0.055386,0.079006,3,0.0064,19832.75,0.3419439655,19832.75,increase,10.3863,0.0420052924,-0.000677,0.002114,1,0.3333333333,0,INV-2025-04-001,2025-04-11T10:00:00,Expansion,19832.75,Plan_Upgrade,1,"[""INV-2025-04-001""]","[""2025-04-11T10:00:00""]","[""Expansion""]",[19832.75],"[""Plan_Upgrade""]",19832.75,0,19832.75,0,0,19832.75,0,0,0,0,0,0,1,0,0,0,0,0,INV-2025-04-001,2025-04-11T10:00:00,Expansion,19832.75,Plan_Upgrade,19832.75,0,Expansion,Plan_Upgrade,19832.75,1,,,0,0,Expansion,positive,stable,stable,stable,stable,True,False,False,False,False,False,0.7696803879,1,True,19832.75,1.0169957813,19832.75,1.0169957813,20191.58,1.0353960836,20230.49,1.0373913342,58000,0,0,0,0,19832.75,normal,False,,"Expansion +19,832.7500","1 transactions; largest INV-2025-04-001 +19,832.7500 (Plan_Upgrade)"
ACC-0004,4,SMB,Fintech,Annual,0.0319,stable,27.5203,0.045055,0.05,0.02,0,,0,5973.39,5973.39,,,,,,,0.0319,0,0,0,increase,,,,,,,,INV-2025-04-002,2025-04-09T10:00:00,New_ARR,5973.39,New_Logo_Signed,1,"[""INV-2025-04-002""]","[""2025-04-09T10:00:00""]","[""New_ARR""]",[5973.39],"[""New_Logo_Signed""]",5973.39,0,5973.39,0,5973.39,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2025-04-002,2025-04-09T10:00:00,New_ARR,5973.39,New_Logo_Signed,5973.39,0,New_ARR,New_Logo_Signed,5973.39,1,,,0,0,New_ARR,positive,unknown,unknown,unknown,stable,True,False,False,False,False,False,0,10,False,0,0,-1540.67,-0.0790034105,153.64,0.0078784451,20230.49,1.0373913342,,,,,,,insufficient_history,False,,"New_ARR +5,973.3900","1 transactions; largest INV-2025-04-002 +5,973.3900 (New_Logo_Signed)"
ACC-0005,4,SMB,Energy,Monthly,0.076,stable,17.3303,-0.050825,0.062572,0.01351,0,,0,1628.2,1325.91,3,1628.2,15.0562,0.05,0.02,0,0.076,0,0,0,increase,2.2741,0.1510407673,0.012572,-0.00649,0,,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,positive,stable,stable,stable,True,True,False,False,False,False,0,11,False,0,0,-1540.67,-0.0790034105,0,0,-882.82,-0.0452697793,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0006,4,Mid-Market,Media,Annual,0.1946,stable,399.0038,0.020399,0.05,0.02,0,,0,72964.27,72964.27,,,,,,,0.1946,0,0,0,increase,,,,,,,,INV-2025-04-003,2025-04-13T10:00:00,New_ARR,72964.27,New_Logo_Signed,1,"[""INV-2025-04-003""]","[""2025-04-13T10:00:00""]","[""New_ARR""]",[72964.27],"[""New_Logo_Signed""]",72964.27,0,72964.27,0,72964.27,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2025-04-003,2025-04-13T10:00:00,New_ARR,72964.27,New_Logo_Signed,72964.27,0,New_ARR,New_Logo_Signed,72964.27,1,,,0,0,New_ARR,positive,unknown,unknown,unknown,stable,True,False,False,False,False,False,0,12,False,0,0,1209.23,0.0620076292,38.91,0.0019952506,20230.49,1.0373913342,,,,,,,insufficient_history,False,,"New_ARR +72,964.2700","1 transactions; largest INV-2025-04-003 +72,964.2700 (New_Logo_Signed)"
ACC-0007,4,Mid-Market,Technology,Multi-Year,0.0723,stable,147.0243,0.147225,0.062454,0.075584,5,4,0,19811.56,19811.56,3,19811.56,144.8071,0.060412,0.024626,1,0.0723,0,0,0,increase,2.2172,0.0153114039,0.002042,0.050958,4,4,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,negative,negative,stable,True,False,True,True,False,False,0,13,False,0,0,1209.23,0.0620076292,0,0,153.64,0.0078784451,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0008,4,SMB,Logistics,Multi-Year,0.1711,stable,11.5291,0.027239,0.034235,0.010045,1,0,0,681.77,919.19,3,681.77,11.372,0.043582,0.02213,1,0.1711,0,0,0,increase,0.1571,0.0138146324,-0.009347,-0.012085,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,positive,stable,stable,True,False,False,False,False,False,0,14,False,0,0,-1540.67,-0.0790034105,0,0,153.64,0.0078784451,834.95,-76.59,-0.084022643,0,-229.77,76.59,normal,False,,No driver activity this period.,0 transactions
ACC-0011,4,SMB,Real Estate,Monthly,0.0649,churned,24.8307,0.014552,0.079524,0.024486,1,0,0,0,,3,2107.97,22.5392,0.077536,0.011641,1,0.0649,-2107.97,-1,2107.97,decrease,2.2915,0.1016673174,0.001988,0.012845,0,0,0,CR-2025-04-001,2025-04-23T10:00:00,Churn,-2107.97,Budget_Cut,1,"[""CR-2025-04-001""]","[""2025-04-23T10:00:00""]","[""Churn""]",[-2107.97],"[""Budget_Cut""]",-2107.97,0,0,-2107.97,0,0,0,-2107.97,0,0,0,0,0,0,1,0,0,0,CR-2025-04-001,2025-04-23T10:00:00,Churn,-2107.97,Budget_Cut,0,-2107.97,Churn,Budget_Cut,-2107.97,1,,,0,0,Churn,stable,stable,negative,stable,stable,False,False,True,False,False,False,0.4190867631,2,True,-2107.97,-0.108093764,-1540.67,-0.0790034105,-2011,-0.1031212775,-882.82,-0.0452697793,2107.97,0,0,0,0,-2107.97,normal,True,Budget_Cut,"Churn -2,107.9700","1 transactions; largest CR-2025-04-001 -2,107.9700 (Budget_Cut)"
ACC-0014,4,SMB,Education,Multi-Year,0.0799,stable,70.8196,-0.015182,0.051225,0.011809,2,1,1,11309.91,11309.91,3,11309.91,69.7041,0.060983,0.019832,1,0.0799,0,0,0,increase,1.1155,0.0160033628,-0.009758,-0.008023,1,1,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,stable,stable,negative,False,False,False,False,True,False,0,15,False,0,0,-1540.67,-0.0790034105,1128.18,0.0578514982,153.64,0.0078784451,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0015,4,SMB,Fintech,Multi-Year,0.0306,growth,6.9586,0.006792,0.064948,0.015374,2,1,0,1382.39,1516.88,3,1228.75,5.6424,0.065527,0.015894,1,0.0306,153.64,0.1250376399,153.64,increase,1.3162,0.2332695307,-0.000579,-0.00052,1,1,0,INV-2025-04-004,2025-04-12T10:00:00,Expansion,136.16,Plan_Upgrade,2,"[""INV-2025-04-004"", ""INV-2025-04-005""]","[""2025-04-12T10:00:00"", ""2025-04-17T10:00:00""]","[""Expansion"", ""Usage_Overage""]","[136.16, 17.48]","[""Plan_Upgrade"", ""Usage_Above_Commit""]",153.64,0,153.64,0,0,136.16,0,0,0,0,17.48,0,0.8862275449,0,0,0,0,0.1137724551,INV-2025-04-004,2025-04-12T10:00:00,Expansion,136.16,Plan_Upgrade,136.16,0,Expansion,Plan_Upgrade,136.16,0.8862275449,Usage_Overage,Usage_Above_Commit,17.48,0.1137724551,Expansion,stable,stable,stable,stable,stable,False,False,False,False,False,False,0.0487985826,5,False,153.64,0.0078784451,-1540.67,-0.0790034105,153.64,0.0078784451,153.64,0.0078784451,,,,,,,insufficient_history,False,,Expansion +136.1600; Usage_Overage +17.4800,2 transactions; largest INV-2025-04-004 +136.1600 (Plan_Upgrade)
ACC-0016,4,SMB,Education,Annual,0.0936,stable,15.9559,0.010678,0.059178,0.014759,1,inf,0,2193.72,2193.72,3,2193.72,14.8978,0.05,0.02,0,0.0936,0,0,0,increase,1.0581,0.0710239096,0.009178,-0.005241,1,inf,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,stable,stable,stable,False,False,False,False,False,False,0,16,False,0,0,-1540.67,-0.0790034105,1128.18,0.0578514982,20230.49,1.0373913342,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0017,4,Mid-Market,Healthcare,Annual,0.1074,growth,5.0263,-0.039374,0.061864,0.011339,1,inf,0,1407.22,1407.22,3,1048.39,4.6409,0.05,0.02,0,0.1074,358.83,0.3422676676,358.83,increase,0.3854,0.0830442371,0.011864,-0.008661,1,inf,0,INV-2025-04-006,2025-04-23T10:00:00,Expansion,358.83,Feature_Upgrade,1,"[""INV-2025-04-006""]","[""2025-04-23T10:00:00""]","[""Expansion""]",[358.83],"[""Feature_Upgrade""]",358.83,0,358.83,0,0,358.83,0,0,0,0,0,0,1,0,0,0,0,0,INV-2025-04-006,2025-04-23T10:00:00,Expansion,358.83,Feature_Upgrade,358.83,0,Expansion,Feature_Upgrade,358.83,1,,,0,0,Expansion,negative,positive,stable,stable,stable,True,True,False,False,False,False,0.1315540043,3,True,358.83,0.0184003023,1209.23,0.0620076292,20191.58,1.0353960836,20230.49,1.0373913342,,,,,,,insufficient_history,False,,Expansion +358.8300,1 transactions; largest INV-2025-04-006 +358.8300 (Feature_Upgrade)
ACC-0019,4,Mid-Market,Real Estate,Annual,0.1741,stable,68.3592,-0.038794,0.066959,0.019265,0,,0,8845.79,8492.07,3,8845.79,67.4274,0.05,0.02,0,0.1741,0,0,0,increase,0.9318,0.0138193079,0.016959,-0.000735,0,,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,positive,stable,stable,stable,True,True,False,False,False,False,0,17,False,0,0,1209.23,0.0620076292,-2011,-0.1031212775,20230.49,1.0373913342,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0024,4,SMB,Healthcare,Multi-Year,0.1719,stable,10.287,0.068933,0.064607,0.016585,0,,0,823.61,653.29,3,823.61,5.667,0.05,0.02,0,0.1719,0,0,0,increase,4.62,0.815246162,0.014607,-0.003415,0,,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,18,False,0,0,-1540.67,-0.0790034105,20191.58,1.0353960836,153.64,0.0078784451,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0027,4,Mid-Market,Healthcare,Monthly,0.1456,stable,46.3459,0.092692,0.05,0.02,0,,0,4894.88,4894.88,,,,,,,0.1456,0,0,0,increase,,,,,,,,INV-2025-04-007,2025-04-16T10:00:00,New_ARR,4894.88,New_Logo_Signed,1,"[""INV-2025-04-007""]","[""2025-04-16T10:00:00""]","[""New_ARR""]",[4894.88],"[""New_Logo_Signed""]",4894.88,0,4894.88,0,4894.88,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2025-04-007,2025-04-16T10:00:00,New_ARR,4894.88,New_Logo_Signed,4894.88,0,New_ARR,New_Logo_Signed,4894.88,1,,,0,0,New_ARR,positive,unknown,unknown,unknown,stable,True,False,False,False,False,False,0,19,False,0,0,1209.23,0.0620076292,20191.58,1.0353960836,-882.82,-0.0452697793,,,,,,,insufficient_history,False,,"New_ARR +4,894.8800","1 transactions; largest INV-2025-04-007 +4,894.8800 (New_Logo_Signed)"
ACC-0028,4,SMB,Education,Monthly,0.0925,growth,12.1805,-0.052075,0.057115,0.013262,0,,0,2452.4,2452.4,3,2077.65,11.7266,0.05,0.02,0,0.0925,374.75,0.180372055,374.75,increase,0.4539,0.0387068716,0.007115,-0.006738,0,,0,INV-2025-04-008,2025-04-05T10:00:00,Expansion,332.68,Plan_Upgrade,2,"[""INV-2025-04-008"", ""INV-2025-04-009""]","[""2025-04-05T10:00:00"", ""2025-04-10T10:00:00""]","[""Expansion"", ""Usage_Overage""]","[332.68, 42.07]","[""Plan_Upgrade"", ""Usage_Above_Commit""]",374.75,0,374.75,0,0,332.68,0,0,0,0,42.07,0,0.8877384923,0,0,0,0,0.1122615077,INV-2025-04-008,2025-04-05T10:00:00,Expansion,332.68,Plan_Upgrade,332.68,0,Expansion,Plan_Upgrade,332.68,0.8877384923,Usage_Overage,Usage_Above_Commit,42.07,0.1122615077,Expansion,negative,stable,stable,stable,stable,True,False,False,False,False,False,0.0754123032,4,False,374.75,0.0192166578,-1540.67,-0.0790034105,1128.18,0.0578514982,-882.82,-0.0452697793,,,,,,,insufficient_history,False,,Expansion +332.6800; Usage_Overage +42.0700,2 transactions; largest INV-2025-04-008 +332.6800 (Plan_Upgrade)
ACC-0030,4,SMB,Education,Multi-Year,0.0329,stable,13.6436,0.085965,0.070119,0.07801,5,4,0,1123.64,0,3,1123.64,11.956,0.072455,0.018232,1,0.0329,0,0,0,increase,1.6876,0.1411508866,-0.002336,0.059778,4,4,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,negative,negative,stable,True,False,True,True,False,False,0,20,False,0,0,-1540.67,-0.0790034105,1128.18,0.0578514982,153.64,0.0078784451,1043.5766666667,80.0633333333,0.0906257664,240.19,0,-80.0633333333,normal,False,,No driver activity this period.,0 transactions
ACC-0033,4,Mid-Market,Real Estate,Monthly,0.1922,growth,22.4244,-0.019415,0.062271,0.021367,0,,1,3453.49,3453.49,3,3356.52,20.9059,0.05,0.02,0,0.1922,96.97,0.0288900409,96.97,increase,1.5185,0.0726349978,0.012271,0.001367,0,,0,INV-2025-04-010,2025-04-07T10:00:00,Usage_Overage,96.97,Usage_Above_Commit,1,"[""INV-2025-04-010""]","[""2025-04-07T10:00:00""]","[""Usage_Overage""]",[96.97],"[""Usage_Above_Commit""]",96.97,0,96.97,0,0,0,0,0,0,0,96.97,0,0,0,0,0,0,1,INV-2025-04-010,2025-04-07T10:00:00,Usage_Overage,96.97,Usage_Above_Commit,96.97,0,Usage_Overage,Usage_Above_Commit,96.97,1,,,0,0,Usage_Overage,stable,positive,stable,stable,negative,False,True,False,False,True,False,0.0132896162,8,False,96.97,0.0049724865,1209.23,0.0620076292,-2011,-0.1031212775,-882.82,-0.0452697793,,,,,,,insufficient_history,False,,Usage_Overage +96.9700,1 transactions; largest INV-2025-04-010 +96.9700 (Usage_Above_Commit)
ACC-0037,4,SMB,Technology,Multi-Year,0.1992,stable,9.5707,0.009857,0.054752,0.019155,0,,1,768.94,768.94,3,768.94,8.4866,0.05,0.02,0,0.1992,0,0,0,increase,1.0841,0.1277425589,0.004752,-0.000845,0,,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,stable,stable,negative,False,False,False,False,True,False,0,21,False,0,0,-1540.67,-0.0790034105,0,0,153.64,0.0078784451,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
